pixel_id,row,col,valid,split_label,raw_min,raw_max,scaled_min,scaled_max,brightness_mean_band,spectrum_l2_norm,zero_band_count,nonfinite_band_count,negative_band_count,gt1_band_count,duplicate_group_size_valid,constant_spectrum,purity_max_A_ref,entropy_normalized_A_ref,dominant_reference_material,adjacent_original_band_difference_rms_proxy,spatial_neighbor_rmse_proxy,rmse_reference,rmse_fcls,sam_reference_radians,sam_fcls_radians,fcls_armse_vs_reference,fcls_kkt_max_violation,flag_brightness,flag_reference_rmse,flag_fcls_rmse,A_fcls_tree,A_fcls_water,A_fcls_dirt,A_fcls_road,A_fcls_minus_reference_tree,A_fcls_minus_reference_water,A_fcls_minus_reference_dirt,A_fcls_minus_reference_road
6376,76,63,True,1,50,3279,0.01,0.6558,0.3632777777777778,5.558881387473562,0,0,0,0,1,False,0.891199950519269,0.24814295094799646,dirt,0.010199537445519975,0.023643980341943906,0.02114843497203114,0.02075941217020294,0.04884868312244078,0.050245825300702165,0.01628587086265625,7.771561172376096e-16,True,False,False,0.08576835003170569,0.0,0.9142316499682943,0.0,-0.023031699449025292,0.0,0.023031699449025278,0.0
6377,77,63,True,1,40,2977,0.008,0.5954,0.32140303030303036,4.963584072018928,0,0,0,0,1,False,0.7278725630417576,0.42225041869317204,dirt,0.010707035788892058,0.03481597343924994,0.021874710679380308,0.014616870994962217,0.04151700796028459,0.041422213182511644,0.034313615916267214,2.3592239273284576e-16,True,False,False,0.2897273058880567,0.03727101011774958,0.6730016839941937,0.0,0.0175998689298143,0.03727101011774958,-0.054870879047563936,0.0
6378,78,63,True,1,32,2826,0.0064,0.5652,0.30039595959595966,4.830410682333335,0,0,0,0,1,False,0.6202184747252928,0.478943787096598,tree,0.013203830058173584,0.028269383612987326,0.015110524409235989,0.015034611125182118,0.04068446257943264,0.039543744660382206,0.00610159380908214,1.1102230246251565e-16,True,False,False,0.6288474314421885,0.0,0.37115256855781154,0.0,0.008628956716895675,0.0,-0.008628956716895675,0.0
6379,79,63,True,1,32,2739,0.0064,0.5478,0.2909050505050505,4.700001982978304,0,0,0,0,1,False,0.64917792723598,0.46740004701257515,tree,0.012139294112033927,0.02539837526783852,0.013457176700373379,0.012695162451316059,0.04013282276366996,0.037953767170098,0.018005807322347397,1.8041124150158794e-16,False,False,False,0.6746419841527205,0.0,0.3253580158472795,0.0,0.025464056916740474,0.0,-0.025464056916740474,0.0
6380,80,63,True,1,48,2812,0.0096,0.5624,0.3142777777777777,4.937981769913696,0,0,0,0,1,False,0.5106864484203135,0.5197879359534971,tree,0.012406863278454248,0.034764666991041984,0.012564049530809179,0.011707264588102598,0.03095985959267714,0.02933162925215762,0.0077365430704374755,1.1102230246251565e-16,True,False,False,0.5232277098611245,0.0,0.4767722901388754,0.0,0.012541261440811025,-0.0049493554022422845,-0.007591906038568852,0.0
6381,81,63,True,1,7,2802,0.0014,0.5604,0.345289898989899,5.235888742133469,0,0,0,0,1,False,0.4977191059469164,0.7525971045344237,dirt,0.010274209683249838,0.05107292738727984,0.018374011248941734,0.014642193616141804,0.030250715515193927,0.032151167342293216,0.01182460576748242,1.1102230246251565e-15,True,False,False,0.3525786696254432,0.0,0.49697259722434833,0.1504487331502085,-0.0032980850870311107,-0.01440437646763073,-0.00074650872256804,0.018448970277229915
6382,82,63,True,1,33,2268,0.0066,0.4536,0.31756060606060604,4.648647196765959,0,0,0,0,1,False,0.5142102470967163,0.7426004183593827,road,0.008625662367728713,0.052117225199500614,0.05517901029574534,0.012948102907973732,0.037092730274596454,0.03918771799015693,0.09648343680956051,2.005340338229189e-15,True,False,False,0.21695168044498667,0.14232247353534183,0.25347575767285463,0.38725008834681685,-0.02696386432842629,0.14232247353534183,0.011601549542983841,-0.1269601587498994
6383,83,63,True,1,45,1980,0.009,0.396,0.26944141414141415,3.935983175777051,0,0,0,0,1,False,0.5514043762474662,0.7522962386862903,road,0.007175127980632926,0.05631610982498797,0.094888860758908,0.012373108178218318,0.041931211744163074,0.04422777421504651,0.1760734636000761,1.0269562977782698e-15,False,False,False,0.21046367206039687,0.2766996272930881,0.18685348844918104,0.32598321219733395,-0.07300635002557068,0.2572261160807744,0.04120139799492853,-0.22542116405013224
6384,84,63,True,1,24,2144,0.0048,0.4288,0.2512555555555555,3.840734205851793,0,0,0,0,1,False,0.5779535215575632,0.7232819030368005,tree,0.009069452814749872,0.06299922774199812,0.06573220468228959,0.008856479837260048,0.03228175871554154,0.03243763000587253,0.1263750211959913,1.0824674490095276e-15,False,False,False,0.4746448836229725,0.2152524547079579,0.14325589103800018,0.16684677063106945,-0.10330863793459066,0.19513013189564024,0.027976151408226,-0.11979764536927556
6385,85,63,True,1,25,2819,0.005,0.5638,0.3257898989898991,5.036139108483799,0,0,0,0,1,False,0.5729368288725601,0.5528567538198095,dirt,0.010448889034308,0.056587025747033726,0.016025188207205582,0.01275893396172306,0.03534730096448761,0.03383106937877027,0.026279037670633547,9.992007221626409e-16,True,False,False,0.43206340986019176,0.0,0.541924125270053,0.026012464869755395,0.02607355756012303,-0.021073318827371228,-0.031012703602507186,0.026012464869755395
6386,86,63,True,1,18,2975,0.0036,0.595,0.3002676767676768,4.876255862852154,0,0,0,0,1,False,0.7202331660836314,0.43976988785096494,tree,0.012440191275633943,0.07042674508360461,0.025242100165438687,0.024401506400758246,0.05264325134654421,0.05509977784322032,0.012010198446455888,4.440892098500626e-16,True,False,False,0.7049942221601407,0.0,0.29500577783985926,0.0,-0.015238943923490678,-0.0030726127049149525,0.018311556628405667,0.0
6387,87,63,True,1,26,3406,0.0052,0.6812,0.3648525252525252,5.834238994076262,0,0,0,0,1,False,0.6215898006074625,0.4829595647356338,tree,0.014258183435199412,0.0657413386232284,0.0796370349250498,0.07361026700081398,0.04512318607074622,0.09873101238951376,0.11959348868639559,7.105427357601002e-15,True,False,True,0.45290315554842075,0.0,0.5470968444515792,0.0,-0.16868664505904174,-0.0008847063483648037,0.16957135140740653,0.0
6388,88,63,True,1,40,3573,0.008,0.7146,0.37129999999999996,5.755810556298739,0,0,0,0,1,False,0.6356494713108417,0.47311764990958804,dirt,0.012111617647997399,0.02520447858172452,0.05088302617744092,0.04549844544402804,0.03147388411496793,0.0695962312377812,0.09188582214294073,2.6645352591003757e-15,True,False,False,0.23440435282480943,0.0,0.7655956471751906,0.0,-0.1299461758643488,0.0,0.12994617586434887,0.0
6389,89,63,True,1,39,3250,0.0078,0.65,0.36885454545454543,5.719201986291444,0,0,0,0,1,False,0.6359614428947171,0.4729922566558138,dirt,0.01316099910477534,0.018808087479804295,0.04810043769282907,0.043080780245808165,0.02906841878148884,0.06575914800202731,0.08629100307407186,3.552713678800501e-15,True,False,False,0.242004650247152,0.0,0.757995349752848,0.0,-0.12203390685813087,0.0,0.12203390685813087,0.0
6390,90,63,True,1,26,3284,0.0052,0.6568,0.36035252525252526,5.610953141846758,0,0,0,0,1,False,0.6042067014021217,0.484218290297939,dirt,0.013216648397827447,0.020338628252550207,0.04367726020607147,0.03969428591532472,0.030688049697213875,0.06128680778742651,0.07350019001275913,1.7763568394002505e-15,True,False,False,0.2918483330448348,0.0,0.7081516669551652,0.0,-0.1039449655530435,0.0,0.10394496555304344,0.0
6391,91,63,True,1,25,3140,0.005,0.628,0.3544323232323232,5.534334207472476,0,0,0,0,1,False,0.563963063378169,0.4940813346738818,dirt,0.011689197292086971,0.01696091597034495,0.04165710925305844,0.038219012899666595,0.027294316965768933,0.05742617492851539,0.06684105415666163,8.881784197001252e-16,True,False,False,0.3415094113101655,0.0,0.6584905886898345,0.0,-0.09452752531166542,0.0,0.09452752531166542,0.0
6392,92,63,True,1,33,3118,0.0066,0.6236,0.3447727272727273,5.444459565466531,0,0,0,0,1,False,0.5100806004699808,0.4998533855521325,tree,0.013146776927815568,0.014409527147426826,0.04260832254803604,0.039765683843353404,0.03536837448765754,0.060766425120715145,0.061720823158453446,2.6645352591003757e-15,True,False,False,0.4227941752784646,0.0,0.5772058247215354,0.0,-0.08728642519151625,0.0,0.0872864251915163,0.0
6393,93,63,True,1,25,3120,0.005,0.624,0.3401949494949495,5.4083477883730815,0,0,0,0,1,False,0.54510496493187,0.49706090382260043,tree,0.013121077191552019,0.019994187677629838,0.04312862642794722,0.04046737382166605,0.036714125168701976,0.061371972959102974,0.06016052003114163,8.881784197001252e-16,True,False,False,0.46002514158441127,0.0,0.5399748584155888,0.0,-0.08507982334745873,0.0,0.08507982334745878,0.0
6394,94,63,True,1,40,3330,0.008,0.666,0.36891919191919187,5.767451582805009,0,0,0,0,1,False,0.6373709803419613,0.4724219280103458,dirt,0.011395320677073257,0.026094164186972003,0.054030278177564194,0.04889986193946287,0.05273294702892684,0.08171087516005132,0.09268796885230889,8.881784197001252e-16,True,False,False,0.23154843703828853,0.0,0.7684515629617115,0.0,-0.13108058261975025,0.0,0.1310805826197502,0.0
6395,95,63,True,1,32,3320,0.0064,0.664,0.37769191919191913,5.833921737562135,0,0,0,0,1,False,0.7337109553443134,0.418044551138193,dirt,0.011878590955030108,0.019439954629383867,0.047936192449663406,0.04219955406568135,0.039977619059853975,0.06989489054817377,0.09171767767355077,1.7763568394002505e-15,True,False,False,0.13658066098038713,0.0,0.8634193390196129,0.0,-0.12970838367529958,0.0,0.12970838367529947,0.0
6396,96,63,True,1,33,3390,0.0066,0.678,0.3867747474747475,5.9859217936755575,0,0,0,0,1,False,0.7102339693342521,0.43420941043376504,dirt,0.012026568877878637,0.018036198092046533,0.06053924108340688,0.05281299087494352,0.039631595617433193,0.0828807595446568,0.11936450589770073,2.6645352591003757e-15,True,False,False,0.12095912755925631,0.0,0.8790408724407437,0.0,-0.1688069031064917,0.0,0.1688069031064916,0.0
6397,97,63,True,1,41,3478,0.0082,0.6956,0.39758989898989905,6.1530685222903205,0,0,0,0,1,False,0.7214223619563823,0.42675274813676173,dirt,0.011475235319636179,0.03786400062403661,0.0710570084780715,0.06126962830939633,0.039855864721413704,0.09392619807985948,0.14515521678340865,2.6645352591003757e-15,True,False,True,0.07329716181931445,0.0,0.9267028381806856,0.0,-0.20528047622430318,0.0,0.20528047622430323,0.0
6398,98,63,True,1,26,2999,0.0052,0.5998,0.3350060606060606,5.261408587061073,0,0,0,0,1,False,0.5094312033612765,0.4998716681326314,dirt,0.01266683940502999,0.05018865458961779,0.02790184902210901,0.026579688696401132,0.02887420106414858,0.04283546710876538,0.0342328077760791,1.3322676295501878e-15,True,False,False,0.44215629560368136,0.0,0.5578437043963187,0.0,-0.04841250103504219,0.0,0.048412501035042244,0.0
6399,99,63,True,1,18,3070,0.0036,0.614,0.2845333333333333,4.847667678378954,0,0,0,0,1,False,0.9300233201255235,0.18291830936926778,tree,0.014528973705085884,0.051258306126481856,0.03160987453526318,0.030788401064945365,0.044693743306747254,0.051245758307932376,0.028877450470273104,4.440892098500626e-16,False,False,False,0.889184438023706,0.0,0.11081556197629411,0.0,-0.04083888210181752,0.0,0.04083888210181755,0.0
6400,0,64,True,1,16,3529,0.0032,0.7058,0.40386262626262626,6.178466858371905,0,0,0,0,1,False,0.8243128551828489,0.3352753241297722,dirt,0.011053139709417297,0.012643085440395158,0.061494976461177665,0.051295702961662464,0.028460536657908223,0.07383359759108392,0.1242295714675105,-0.0,True,False,False,0.0,0.0,1.0,0.0,-0.17568714481715098,0.0,0.1756871448171511,0.0
6401,1,64,True,1,37,3529,0.0074,0.7058,0.3991040404040404,6.098598504574637,0,0,0,0,1,False,0.8266322130204917,0.33267558346078036,dirt,0.011465497853370392,0.01270574121825236,0.055384264782333076,0.046157096513634366,0.024763198335376876,0.07161801454153975,0.12258953781251519,-0.0,True,False,False,0.0,0.0,1.0,0.0,-0.17336778697950841,0.0,0.17336778697950828,0.0
6402,2,64,True,1,38,3678,0.0076,0.7356,0.4001636363636363,6.125378068331782,0,0,0,0,1,False,0.8160444714315348,0.34432711658283716,dirt,0.012701407149987106,0.016293145542744886,0.05869441616191521,0.04914208671884471,0.02912517466565175,0.07688220476613276,0.1294533597126484,-0.0,True,False,False,0.0008808315680749468,0.0,0.999119168431925,0.0,-0.1830746970003902,0.0,0.18307469700039025,0.0
6403,3,64,True,1,43,3529,0.0086,0.7058,0.40595555555555557,6.175490134394193,0,0,0,0,1,False,0.8878418881385596,0.2531956762973727,dirt,0.011047171583713185,0.023616330454455596,0.05383314707480537,0.04516366436596528,0.017883966407350547,0.04653535313962283,0.07930776146230388,-0.0,True,False,False,0.0,0.0,1.0,0.0,-0.11215811186144044,0.0,0.11215811186144042,0.0
6404,4,64,True,1,57,3462,0.0114,0.6924,0.42072121212121216,6.338726988915045,0,0,0,0,1,False,0.9568217605996728,0.12833958935684794,dirt,0.010259734589459607,0.021635677526854212,0.052986422496944276,0.051736863671060396,0.029945413983263582,0.040538874239125465,0.08143639176929442,3.552713678800501e-15,True,False,False,0.0,0.0,0.841653310888808,0.15834668911119198,0.0,0.0,-0.11516844971086482,0.11516844971086489
6405,5,64,True,1,37,3754,0.0074,0.7508,0.41373131313131317,6.231813296304696,0,0,0,0,1,False,0.945494273757493,0.1526185239356057,dirt,0.011698827466997032,0.017895463219850118,0.045649641688907526,0.044572412700549055,0.03219027266668985,0.03979454703474364,0.07018251235731966,2.6645352591003757e-15,True,False,False,0.0,0.0,0.8462412129403541,0.15375878705964585,0.0,0.0,-0.0992530608171388,0.09925306081713878
6406,6,64,True,1,59,3462,0.0118,0.6924,0.3954595959595959,5.977462622216888,0,0,0,0,1,False,0.9982262205709411,0.009383623489816991,dirt,0.010848116934548643,0.026263260927611127,0.02845598685072534,0.02735201609762577,0.019073278408273657,0.023404595166215906,0.03545803738896413,8.881784197001252e-16,True,False,False,0.0,0.0,0.9489914072930827,0.05100859270691732,0.0,-0.0017737794290588777,-0.04923481327785839,0.05100859270691732
6407,7,64,True,1,6,3608,0.0012,0.7216,0.4214909090909092,6.349779378844591,0,0,0,0,1,False,0.8899620888372185,0.32432912851877305,dirt,0.011154909233158287,0.03832569452358762,0.06785851720039043,0.053186424596652807,0.015245700975202506,0.04062142117122022,0.06342581443860994,3.552713678800501e-15,True,False,False,0.0,0.0,0.8722380624743287,0.1277619375256714,-0.06722705358947753,-0.019368517585688284,-0.017724026362889833,0.10431959753805567
6408,8,64,True,1,36,3566,0.0072,0.7132,0.40954747474747477,6.368781365379094,0,0,0,0,1,False,0.5686445095382638,0.5282225536880243,dirt,0.012934446158838705,0.042250680061678786,0.10276171415092075,0.08756816323389315,0.028124287485007417,0.12024510320473285,0.19012034511656065,1.7763568394002505e-15,True,False,True,0.1574910596301891,0.0,0.8425089403698109,0.0,-0.26358211236979723,-0.010282318461749854,0.2738644308315471,0.0
6409,9,64,True,1,42,3754,0.0084,0.7508,0.4113959595959596,6.374843583963453,0,0,0,0,1,False,0.6142395175228083,0.5169306763295293,dirt,0.012568670859700605,0.04454453304951044,0.09951861262143952,0.08372214701578033,0.03533021403449728,0.11852444586460437,0.1895677874349578,3.552713678800501e-15,True,False,True,0.11236278061049265,0.0,0.8876372193895073,0.0,-0.2624452804113921,-0.01095242145530687,0.2733977018666991,0.0
6410,10,64,True,1,16,3608,0.0032,0.7216,0.4034474747474747,6.141754690640126,0,0,0,0,1,False,0.7217289858973205,0.509586709714416,dirt,0.011496889211367638,0.058999687224234924,0.08058101111895964,0.05682585381871684,0.034586215602248976,0.08783102786895926,0.1441355733443026,2.6645352591003757e-15,True,False,False,0.04947306601492757,0.0,0.9355629091686517,0.014964024816420674,-0.18848383993517828,-0.04031410815257381,0.21383392327133122,0.014964024816420674
6411,11,64,True,1,6,3462,0.0012,0.6924,0.3746868686868686,5.570778135951925,0,0,0,0,1,False,0.7508743685235615,0.5623906821953232,dirt,0.011314460908104527,0.0555404605664875,0.02031260612917686,0.014843307555142808,0.03884209515535996,0.0374979972959547,0.0485419128720659,5.571931804837504e-15,True,False,False,0.06730941813598354,0.001094916670411783,0.6976212903360173,0.2339743748575874,0.019635409493203804,-0.03628897989447839,-0.05325307818754421,0.06990664858881876
6412,12,64,True,1,43,3111,0.0086,0.6222,0.3451323232323232,5.0399333289241035,0,0,0,0,1,False,0.4857933614319828,0.6073582522617338,road,0.012907862839251239,0.04664804477116184,0.048384663382194756,0.01130368499832663,0.031094589872576656,0.031561989641547904,0.07662360926950093,8.729128531115293e-15,True,False,False,0.022693285545828806,0.1276650217462162,0.45295968231949196,0.39668201038846307,-0.008795092681424706,0.12200692672550939,-0.024100483000565,-0.08911135104351975
6413,13,64,True,1,64,2889,0.0128,0.5778,0.34120606060606057,4.966496447194944,0,0,0,0,1,False,0.4862341316323361,0.6948270583469114,road,0.011419569348384553,0.03998940605715028,0.042182797567115966,0.006768911220761734,0.02174474775875865,0.01917881470437161,0.06565746534990492,2.5864727026814194e-15,True,False,False,0.04600392681459045,0.13716605738272014,0.3880175888514803,0.4288124269512091,-0.002880233735575416,0.10799665380753712,-0.04769471539083475,-0.057421704681127006
6414,14,64,True,1,58,2592,0.0116,0.5184,0.3502161616161616,5.117210177430667,0,0,0,0,1,False,0.4987088488369289,0.6213829851362828,dirt,0.00957859793819213,0.03497043782749941,0.040635303749000415,0.008272175787390295,0.02231935459791905,0.022746255183990424,0.06419061327624412,8.586881206085195e-15,True,False,False,0.034405423612326104,0.1078281815076002,0.47422943166189674,0.38353696321817704,-0.007004139450001973,0.10331412648126309,-0.02447941717503216,-0.07183056985622871
6415,15,64,True,1,21,2815,0.0042,0.563,0.36898686868686875,5.424806190086426,0,0,0,0,1,False,0.5906984285634572,0.5975413908792653,dirt,0.009599946581047956,0.0315520898533216,0.018791774074827305,0.0099768222603567,0.0259047400179086,0.025881209415102885,0.025130100287636417,7.870440410506774e-15,True,False,False,0.045110190571580694,0.04255052508229018,0.5703215748742486,0.3420177094718805,0.0002277537645844832,0.04096003692570406,-0.020376853689208607,-0.020810937001079943
6416,16,64,True,1,62,2794,0.0124,0.5588,0.37080909090909087,5.450560840867663,0,0,0,0,1,False,0.593227388644603,0.6706371337646216,dirt,0.009998892246336396,0.0255829394983195,0.00990268174803443,0.00883879036950002,0.024224456874977672,0.022819200787014278,0.027694265014221384,7.060324547225605e-16,True,False,False,0.06926943763200294,0.03120027229351688,0.5471443724241869,0.35238591765029326,0.010875511741386103,0.007450330814126171,-0.046083016220416106,0.027757173664903767
6417,17,64,True,1,21,2943,0.0042,0.5886,0.35979191919191916,5.283807210714637,0,0,0,0,1,False,0.5645244505571898,0.6114443911515053,dirt,0.010365425764629798,0.023014546654158474,0.026965563253987475,0.007006534520488041,0.018407604976146404,0.018658733784545026,0.04137125998048825,7.07940650546135e-15,True,False,False,0.048165946888433925,0.0681855080402827,0.5425068470516854,0.341141698019598,-0.0030859957983421643,0.0674923631105172,-0.022017603505504413,-0.04238876380667056
6418,18,64,True,1,44,2943,0.0088,0.5886,0.34800202020202026,5.098839318903862,0,0,0,0,1,False,0.544825850447441,0.5764696684896665,dirt,0.011320405900125211,0.031220539380042767,0.044006928573165266,0.008638794794240555,0.02247060695132431,0.02383696337275178,0.06994456736146615,8.663209039028175e-15,True,False,False,0.021253261982344063,0.1122382072524177,0.5205670436658392,0.3459414870993991,-0.008543419145391928,0.1122382072524177,-0.02425880678160186,-0.0794359813254239
6419,19,64,True,1,45,2794,0.009,0.5588,0.32770202020202016,4.8091257625477,0,0,0,0,1,False,0.522232391649862,0.6388657188250794,dirt,0.010717471956026061,0.042657358122354425,0.059847259019240893,0.010177798611478868,0.027465759942352765,0.029773500165647615,0.09651964903319946,5.918876500032866e-15,True,False,False,0.05166893508853296,0.1542769016209097,0.49492069198586264,0.2991334713046947,-0.015229113893560756,0.1542769016209097,-0.027311699663999378,-0.11173608806334956
6420,20,64,True,1,21,2959,0.0042,0.5918,0.3531020202020202,5.16408054546015,0,0,0,0,1,False,0.4765894443444296,0.6659792963592981,road,0.011517300253453721,0.04853916905828723,0.03501883225834769,0.010108272361415467,0.024710578541429242,0.027524714137756354,0.05494049715982776,7.639722188201858e-15,True,False,False,0.0803831098961442,0.08597773917320414,0.42358886856741573,0.41005028236323593,-0.004006493283890578,0.08597773917320414,-0.015432083908119898,-0.0665391619811937
6421,21,64,True,1,33,2816,0.0066,0.5632,0.3412656565656566,5.0062359712662365,0,0,0,0,1,False,0.48692345468244225,0.7540624828040534,road,0.00992386401171827,0.04970772461837158,0.029811192471452315,0.006938276266057134,0.018300407660323974,0.019486598227811652,0.049375785922048845,9.783840404509192e-15,True,False,False,0.224522139661463,0.07381041274482804,0.28007136953908207,0.421596078054627,-0.003888797089166257,0.07381041274482804,-0.004594239027846447,-0.06532737662781524
6422,22,64,True,1,53,2959,0.0106,0.5918,0.34363838383838385,5.1604374233198484,0,0,0,0,1,False,0.4077165055956275,0.8033975518269341,tree,0.01095351483221195,0.044117321299098955,0.015418082075606921,0.014636261370754501,0.03712666239590436,0.03693221455336149,0.0040008618972117065,5.551115123125783e-16,True,False,False,0.4120152464354727,0.0,0.2849631644394013,0.30302158912512595,0.0042987408398452165,-0.005481651278225682,-0.0021288638416371297,0.0033117742800174987
6423,23,64,True,1,52,3102,0.0104,0.6204,0.33766161616161616,5.070439937520215,0,0,0,0,1,False,0.515690871714555,0.8077989397526458,dirt,0.013703392804666094,0.04351105539392934,0.017192867990956935,0.015578860033147159,0.04540611796894354,0.04324338013835508,0.05310187011245915,6.92154666914746e-15,True,False,False,0.32818552387952343,0.019893801217441363,0.4390107787410916,0.21290989616194372,0.0395933446507124,-0.021105405064064168,-0.07668009297346334,0.05819215338681519
6424,24,64,True,1,38,2943,0.0076,0.5886,0.3349868686868687,5.235202693306153,0,0,0,0,1,False,0.513106925945552,0.6020392259289575,tree,0.012412268537878574,0.05064385185834418,0.04414458207640215,0.03065328929703913,0.044539236601020736,0.055539472156191975,0.034179479130010175,8.881784197001252e-16,True,False,False,0.48834899975289275,0.0,0.4699668490351419,0.04168415121196528,-0.024757926192659208,-0.04147201476396901,0.024545789744662816,0.04168415121196528
6425,25,64,True,1,36,3151,0.0072,0.6302,0.35135353535353536,5.549650064643716,0,0,0,0,1,False,0.5314433147916664,0.49857269167741114,tree,0.011991219009480783,0.040072874799461596,0.05219217441857747,0.048491093695737425,0.041491264114243726,0.07281691526984764,0.07786077338368265,8.881784197001252e-16,True,False,False,0.4213315530956043,0.0,0.5786684469043957,0.0,-0.11011176169606207,0.0,0.11011176169606213,0.0
6426,26,64,True,1,36,3263,0.0072,0.6526,0.36175858585858583,5.696426202453605,0,0,0,0,1,False,0.5069536114551713,0.4999302395329553,tree,0.013612234316118826,0.02009013682192415,0.059490757564630285,0.0544876387928436,0.03252982510508718,0.07736129725140999,0.0963180008934818,1.7763568394002505e-15,True,False,False,0.37073938829094544,0.0,0.6292606117090546,0.0,-0.13621422316422582,0.0,0.13621422316422588,0.0
6427,27,64,True,1,37,3223,0.0074,0.6446,0.3606040404040404,5.682127650801238,0,0,0,0,1,False,0.5368106302843324,0.49804334597496785,tree,0.011825882088854395,0.02102425341174727,0.06036850781493569,0.055411866035330694,0.02271897898018079,0.07488285780387004,0.09662444733227558,1.7763568394002505e-15,True,False,False,0.4001630264102235,0.0,0.5998369735897765,0.0,-0.1366476038741089,0.0,0.136647603874109,0.0
6428,28,64,True,1,37,3294,0.0074,0.6588,0.369089898989899,5.794001211598078,0,0,0,0,1,False,0.5091768679839654,0.4998784967506259,dirt,0.012736629993437965,0.022109169388805524,0.06448665592190883,0.05855817111869833,0.025556179635591543,0.08110498178789328,0.1089379799979649,8.881784197001252e-16,True,False,False,0.33676156324538364,0.0,0.6632384367546164,0.0,-0.15406156877065091,0.0,0.15406156877065091,0.0
6429,29,64,True,1,38,3407,0.0076,0.6814,0.36541010101010096,5.765668648127466,0,0,0,0,1,False,0.5034179017911237,0.4999831462293098,tree,0.01270924557465639,0.020917114141915383,0.06399160131409684,0.058382461573775565,0.03200821262968721,0.08205567257012077,0.10567411074215667,1.7763568394002505e-15,True,False,False,0.3539721411878493,0.0,0.6460278588121506,0.0,-0.14944576060327436,0.0,0.1494457606032743,0.0
6430,30,64,True,1,30,3545,0.006,0.709,0.3594545454545454,5.7391493097845085,0,0,0,0,1,False,0.5581475434790933,0.4951109954277151,tree,0.014286346359643267,0.02492805295389491,0.0675379747048463,0.0623199578354809,0.042833099504788336,0.08813941968517391,0.10499358477213463,8.881784197001252e-16,True,False,True,0.40966419193217124,0.0,0.5903358080678287,0.0,-0.1484833515469221,0.0,0.14848335154692205,0.0
6431,31,64,True,1,22,3407,0.0044,0.6814,0.3609767676767677,5.846033941057818,0,0,0,0,1,False,0.6527160225084957,0.46580949944242356,tree,0.01405851507641708,0.030125035064327357,0.08230139537385776,0.07657896077126711,0.04251637376347787,0.09948604767539113,0.12161896520277542,7.105427357601002e-15,True,False,True,0.4807208324769492,0.0,0.5192791675230508,0.0,-0.1719951900315465,0.0,0.1719951900315465,0.0
6432,32,64,True,1,15,3553,0.003,0.7106,0.3419545454545455,5.774577494501221,0,0,0,0,1,False,0.8932891778475152,0.24495719179349912,tree,0.016311374040126822,0.025584708104710693,0.09215139263393415,0.08793381034536685,0.02258159871733891,0.08798586885767755,0.11115949874538916,1.7763568394002505e-15,True,False,True,0.7360859071351907,0.0,0.26391409286480927,0.0,-0.15720327071232443,0.0,0.15720327071232437,0.0
6433,33,64,True,1,15,3465,0.003,0.693,0.3274393939393939,5.6088237019895715,0,0,0,0,1,False,0.9453175671377974,0.1529820198881847,tree,0.015983209138310563,0.024090902537070438,0.08340350523268665,0.0800107163001219,0.026813850910388983,0.07741031480226135,0.09497277516919458,1.7763568394002505e-15,True,False,True,0.8110057804373116,0.0,0.18899421956268836,0.0,-0.1343117867004857,0.0,0.13431178670048569,0.0
6434,34,64,True,1,17,3323,0.0034,0.6646,0.32528585858585857,5.43046881585743,0,0,0,0,1,False,0.8104366728709488,0.35027853990258895,tree,0.01456898004278884,0.028322456419690313,0.06474382805434115,0.061811392861234354,0.04969829608075866,0.0800349645367187,0.07770161170027057,2.6645352591003757e-15,True,False,True,0.7005499997861782,0.0,0.2994500002138218,0.0,-0.10988667308477063,0.0,0.10988667308477057,0.0
6435,35,64,True,1,23,3330,0.0046,0.666,0.34487373737373744,5.6510137037526285,0,0,0,0,1,False,0.741696390587487,0.41208784570825174,tree,0.014190831276133627,0.024620152725073844,0.07429024198583034,0.0700027530764938,0.03163567385098771,0.08410141959732868,0.10032286157735622,5.329070518200751e-15,True,False,True,0.5998184391287112,0.0,0.40018156087128876,0.0,-0.1418779514587758,0.0,0.1418779514587759,0.0
6436,36,64,True,1,24,3394,0.0048,0.6788,0.3658919191919192,5.881583912518804,0,0,0,0,1,False,0.6445996039261741,0.4693994054499774,tree,0.013732992278563226,0.019338951948969046,0.08332212008697755,0.07722133477733373,0.027915986298866293,0.0967001099445047,0.12623068992825492,1.7763568394002505e-15,True,False,True,0.4660824502419232,0.0,0.5339175497580768,0.0,-0.17851715368425092,0.0,0.17851715368425103,0.0
6437,37,64,True,1,30,3342,0.006,0.6684,0.3546161616161616,5.72258685560997,0,0,0,0,1,False,0.6685489033153504,0.4582010431668808,tree,0.01346697384772781,0.01477665342196139,0.07384774678669721,0.06888041458304085,0.026760906298565416,0.08570918112897963,0.10739701751337814,1.7763568394002505e-15,True,False,True,0.5166665845895102,0.0,0.4833334154104898,0.0,-0.15188231872584024,0.0,0.15188231872584013,0.0
6438,38,64,True,1,21,3392,0.0042,0.6784,0.35117878787878787,5.715480133812032,0,0,0,0,1,False,0.7094131358630511,0.43473906571596455,tree,0.014931577277702453,0.029611092730916166,0.07663978907405729,0.0718876605592537,0.03279888455492331,0.08830565661126942,0.1071576628522392,5.329070518200751e-15,True,False,True,0.5578693157452108,0.0,0.44213068425478924,0.0,-0.1515438201178403,0.0,0.15154382011784023,0.0
